date,prcp,srad,tmax,tmin,vp,wl,q
2019-07-07,0.0,428.80866671268114,24.521600824114067,12.78805773867584,1476.65331112152,3.314,0.794
2019-07-08,0.0,505.9525613934565,25.463068537989816,9.54367177576927,1190.3637320888952,3.313,0.776
2019-07-09,0.0,508.0219744275152,27.079444750955943,10.506937846000532,1269.9123343139909,3.31,0.752
2019-07-10,1.4264182235191285,471.6697711440716,30.897353100615497,12.319900411066762,1431.469553203454,3.307,0.719
2019-07-11,0.0,401.6599287615303,26.938793548654907,15.42510517422136,1752.0517595946765,3.304,0.691
2019-07-12,0.0,297.3971427389811,22.55393915217305,15.011109604918577,1706.0694010940376,3.298,0.634
2019-07-13,1.8569667846212408,444.7457346088492,26.299429058991446,11.381425049171062,1345.7256816504962,3.302,0.667
2019-07-14,0.0,456.6873692465403,24.872918486446377,11.269727326195753,1335.989259289977,3.306,0.713
2019-07-15,3.2694088028562738,386.6141493955504,27.452862689312816,9.242866812351162,1166.6006015509784,3.303,0.682
2019-07-16,2.73218533165726,348.6969285934219,28.846418610960637,15.927879187091207,1809.36790337446,3.306,0.709
2019-07-17,5.793449815728054,284.8979885817442,28.74972867992976,18.794155307592234,2168.310752320352,3.314,0.789
2019-07-18,0.0,404.14869673595547,28.37809350100027,16.139748910164005,1834.669907925468,3.31,0.75
2019-07-19,7.228219960385855,259.74250515071435,30.306095130606003,19.983382675701048,2334.864696599096,3.309,0.743
2019-07-20,5.131773140099727,247.854727472096,31.69266421368392,21.58764224069788,2577.092294452764,3.312,0.764
2019-07-21,0.0,328.7003076457135,25.559122830496072,16.350853339942617,1858.762041973684,3.312,0.765
2019-07-22,0.1522467496749561,376.8749278986509,24.29399630360101,13.662905354581651,1563.7515617438053,3.313,0.783
2019-07-23,0.0,477.4363802020651,24.791955598579754,9.634133953128828,1197.0210766332573,3.325,0.9
2019-07-24,0.0,446.1412823520846,24.734921217212705,11.247737633357495,1333.881817583311,3.308,0.73
2019-07-25,0.0,496.6187389796313,27.458227119666493,10.314713155801758,1202.4047560248966,3.303,0.675
2019-07-26,0.0,484.1982410284117,29.13012155280161,12.221253508313902,1343.7256690475142,3.3,0.649
2019-07-27,3.25165308506862,371.1956656114298,27.088948545515454,12.959737706277378,1486.427419449622,3.298,0.627
2019-07-28,0.0,355.7404220953993,29.05795189925177,18.228536742934946,2093.3517426886046,3.296,0.586
2019-07-29,10.840177080365311,305.3463449370038,29.247109831464314,16.234452418275502,1844.978963811263,3.54,0.573
2019-07-30,0.0,346.8218870814619,26.63709293209013,16.356045355439743,1859.122899678865,3.54,0.649
2019-07-31,0.0,445.9603070747589,24.80728395773728,10.781772747779971,1278.2800984279977,3.54,0.661
2019-08-01,0.0,483.6833961353906,26.049215845607925,9.389249875324818,1119.4097349023048,3.54,0.616
2019-08-02,0.0,475.6601214608735,27.18494323056252,10.704483484967705,1215.381138585449,3.54,0.578
2019-08-03,0.0,494.9745364180718,28.45530697044704,10.188274888086,1152.7659772003065,3.54,0.552
2019-08-04,0.0,411.7154782190585,26.420144869607995,13.263780029763549,1511.9377260435265,3.54,0.534
2019-08-05,2.56673452095228,443.393642518772,29.428206973378398,10.036100165867522,1173.2324132378749,3.54,0.536
2019-08-06,9.36617918951215,242.43960189819336,23.45800733665472,13.833107249475184,1580.5902329308517,3.54,0.592
2019-08-07,0.0,377.406362355828,26.546317461177946,14.617837545875448,1663.0214053419318,3.54,0.61
2019-08-08,5.966860888452815,243.35633452559784,22.54712531626133,13.143950340057248,1511.1628498912553,3.54,0.595
2019-08-09,0.0,403.43263819015584,22.009976201868295,9.833983328351124,1213.843069248527,3.54,0.564
2019-08-10,0.0,424.3222981977143,21.66283375190312,8.520717896060033,1110.7176985210504,3.54,0.533
2019-08-11,0.0,490.06960329739206,25.942721141705096,7.831864524228585,998.5892359550588,3.54,0.48
2019-08-12,0.0,424.69651882947255,27.61204194184462,13.23939650860294,1466.586261952004,3.54,0.494
2019-08-13,0.0,452.4709211346514,28.016227564896017,11.87084815657145,1311.9322875913083,3.54,0.479
2019-08-14,0.0,381.6317170034518,24.72651807927118,12.71077147387492,1467.043556189574,3.54,0.475
2019-08-15,3.6157990119469408,332.69889986769215,22.93468160874757,10.95672836769886,1308.116628417334,3.54,0.487
2019-08-16,8.226336799183057,279.7327220646963,23.57120834192881,11.944197613115552,1396.7419256867934,3.54,0.504
2019-08-17,2.735482379102009,313.0629598928999,26.920763080775966,14.309937725703172,1629.6112828755097,3.54,0.551
2019-08-18,19.33711614822325,281.99021943955785,27.52658991212345,15.05474921595102,1710.7694012463871,3.54,0.56
2019-08-19,0.0,317.54266200053223,24.30266754065586,14.508912783145162,1651.451970006474,3.54,0.721
2019-08-20,8.640478605326425,327.04179993013025,27.031990585609822,11.232278410370505,1333.369058523511,3.54,0.535
2019-08-21,4.219676283881161,285.45268858732567,26.90223046132692,15.15736637376462,1721.7881041456867,3.54,0.829
2019-08-22,0.0,313.8717132832195,20.751210404508637,11.23754951925992,1334.5520933352584,3.54,0.677
2019-08-23,0.0,365.439788337902,19.76285083704297,8.40885471780041,1103.6638823943158,3.54,0.546
2019-08-24,0.0,434.86104323218063,21.428387781188828,6.511325862351276,969.7942081243126,3.54,0.484
2019-08-25,0.0,408.37289411650926,21.996923392400475,8.466135914103786,1107.6257207750468,3.54,0.456
