date,prcp,srad,tmax,tmin,vp
1990-05-29,0.0,282.1457438760044,13.141652929293135,7.122875974054955,1010.6338352737002
1990-05-30,0.0,486.9663670550271,14.816091983881222,2.3557580602142694,723.7995318178209
1990-05-31,0.0,508.35765228529385,19.53410530855306,5.25473946970823,887.3897171702914
1990-06-01,7.059592752701844,384.0503045885998,21.944695924385975,8.215050830604884,1087.2625466888799
1990-06-02,11.795830604953185,300.707413984151,25.02743003193561,14.859805707229782,1689.2796349400978
1990-06-03,8.100104456600643,193.41955734050597,21.76569645888349,15.954685142842427,1812.5716320281845
1990-06-04,0.056016120801496254,393.8941638242314,11.194301877273483,2.550218472876591,734.0788221556634
1990-06-05,2.5559247991200933,400.1799900112461,16.088555501038012,2.4770814499567395,729.9425697612318
1990-06-06,0.0,480.649379581049,20.76857953868804,8.184311434370866,1085.872383826262
1990-06-07,0.0,476.19880245663023,20.862310384786586,8.717373693355105,1126.0176529271864
1990-06-08,5.3758511383561105,266.0084375215829,16.788963710920807,9.222139506276799,1165.11147189247
1990-06-09,0.42341699282785483,411.33572261609953,23.444100271198707,12.942943025608578,1491.448268267889
1990-06-10,0.23921093306873728,334.59859321007076,17.42196877239523,10.18448810494324,1242.8143075237783
1990-06-11,0.0,475.1530421355709,21.509992986598252,9.274223743982763,1160.3255963623562
1990-06-12,6.884080811264119,362.6012031194139,19.938686281631718,7.432349050606031,1031.5743315412547
1990-06-13,3.7181485895681566E-4,507.83438017057154,25.85539585222383,11.135056501332514,1285.2553712548286
1990-06-14,12.666604454592994,258.9519593501179,25.232661625970735,17.113482057639107,1951.26336076551
1990-06-15,0.0,509.6681258220943,26.170044396138113,10.950629347032766,1283.1329623590832
1990-06-16,0.0,485.18122800012685,27.348621835091187,13.082281782598587,1488.0238690975864
1990-06-17,3.0774293409851268,295.554511371083,27.677904367694858,17.80302493789205,2037.5576457959448
1990-06-18,0.36375039030007883,113.04680195633355,22.77768440107722,20.22658560646739,2370.4960149089547
1990-06-19,0.0,386.72881723087534,18.275021639145496,9.042520809743905,1151.1496626903042
1990-06-20,6.8422803049743415,403.39949279880364,21.671541911602265,4.549064628817855,845.0839407263729
1990-06-21,0.9399555407220417,384.43980567087056,22.81988634141981,13.070722310665795,1504.0518077657923
1990-06-22,14.886681342583683,296.3983997126763,23.019000187269803,13.007658040312762,1497.8581732549094
1990-06-23,22.76024932537734,91.86243401354821,16.028902294979193,13.563552076222688,1553.100564157027
1990-06-24,1.1520072151355165,201.79455975945646,13.178573510383979,9.009206328228371,1148.2941741744985
1990-06-25,0.0,491.5310003515712,22.068403148155205,8.84124779300769,1136.1175350837882
1990-06-26,1.1669510523493691,436.53724750750894,24.041066536107426,12.441170355911625,1443.517420487348
1990-06-27,0.0,312.59579310127054,19.76789619114271,13.075250763175273,1504.7606301651356
1990-06-28,16.08232408781815,384.10963761026636,19.930537591845926,6.067770543847929,939.5965544602918
1990-06-29,4.02907514932158,373.7720199523465,23.86445084554233,10.065168288054098,1233.119114934214
1990-06-30,1.5750169659476077,438.0430510931067,23.26415119560449,11.226968473062753,1331.9884853503884
1990-07-01,0.0,333.94083373118866,20.3643861278171,13.09365334740791,1506.3334654730177
1990-07-02,0.0,524.5209706326791,24.068164311085155,8.574201504253072,1114.9597534981103
1990-07-03,0.0,472.20672634142625,25.85307769474113,12.922402445841012,1489.4475355952725
1990-07-04,0.0,415.9676529831276,30.663172136850832,19.16712062087333,2219.373275502922
1990-07-05,0.0,382.7941384458814,22.44388508732221,13.38359268548523,1535.1392501505718
1990-07-06,0.0,468.47500538600355,18.974814883272785,7.289804928800558,1021.6076072712707
1990-07-07,0.0,506.30046795266304,21.283674541848807,7.269791470172818,1021.2927956714526
1990-07-08,8.859264297167341,354.9052134279278,23.030264566989857,10.344207289078803,1256.01282587711
1990-07-09,0.0,323.8856448387269,22.803473053558754,15.309657870545344,1738.958332562063
1990-07-10,0.0,380.4275776522395,22.350684454858897,13.235496304522439,1520.2812402623058
1990-07-11,0.0,449.5958399307955,21.712161119270622,10.285544153748862,1251.1684261986577
1990-07-12,0.0,443.16816075623103,21.072975115210706,10.00806637742033,1228.329461222394
1990-07-13,0.0,487.98881018227485,21.32652404166979,8.24675486585899,1090.5569052606472
1990-07-14,11.367750190396022,258.4390979845203,18.622371215096262,10.903846868871097,1304.073902608997
