﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,Date,Value,SYM
02GA014,1,2002/09/10,1.11,
02GA014,1,2002/09/11,1.10,
02GA014,1,2002/09/12,1.11,
02GA014,1,2002/09/13,1.12,
02GA014,1,2002/09/14,1.12,
02GA014,1,2002/09/15,1.24,
02GA014,1,2002/09/16,1.11,
02GA014,1,2002/09/17,1.09,
02GA014,1,2002/09/18,0.796,
02GA014,1,2002/09/19,0.730,
02GA014,1,2002/09/20,0.793,
02GA014,1,2002/09/21,0.996,
02GA014,1,2002/09/22,0.801,
02GA014,1,2002/09/23,0.790,
02GA014,1,2002/09/24,0.781,
02GA014,1,2002/09/25,0.763,
02GA014,1,2002/09/26,0.707,
02GA014,1,2002/09/27,0.721,
02GA014,1,2002/09/28,0.745,
02GA014,1,2002/09/29,0.682,
02GA014,1,2002/09/30,0.687,
02GA014,1,2002/10/01,0.661,
02GA014,1,2002/10/02,0.696,
02GA014,1,2002/10/03,0.682,
02GA014,1,2002/10/04,0.650,
02GA014,1,2002/10/05,0.733,
02GA014,1,2002/10/06,0.635,
02GA014,1,2002/10/07,0.624,
02GA014,1,2002/10/08,0.584,
02GA014,1,2002/10/09,0.570,
02GA014,1,2002/10/10,0.573,
02GA014,1,2002/10/11,0.570,
02GA014,1,2002/10/12,0.577,
02GA014,1,2002/10/13,0.598,
02GA014,1,2002/10/14,0.561,
02GA014,1,2002/10/15,0.550,
02GA014,1,2002/10/16,0.543,
02GA014,1,2002/10/17,0.548,
02GA014,1,2002/10/18,0.589,
02GA014,1,2002/10/19,0.821,
02GA014,1,2002/10/20,0.751,
02GA014,1,2002/10/21,0.692,
02GA014,1,2002/10/22,0.748,
02GA014,1,2002/10/23,0.750,
02GA014,1,2002/10/24,0.709,
02GA014,1,2002/10/25,0.698,
02GA014,1,2002/10/26,0.828,
02GA014,1,2002/10/27,0.792,
02GA014,1,2002/10/28,0.784,
02GA014,1,2002/10/29,0.770,
02GA014,1,2002/10/30,0.756,
02GA014,1,2002/10/31,0.767,
02GA014,1,2002/11/01,0.779,
02GA014,1,2002/11/02,0.786,
02GA014,1,2002/11/03,0.772,
02GA014,1,2002/11/04,0.802,
02GA014,1,2002/11/05,0.819,
02GA014,1,2002/11/06,0.880,
02GA014,1,2002/11/07,0.910,
02GA014,1,2002/11/08,0.905,
02GA014,1,2002/11/09,0.920,
02GA014,1,2002/11/10,1.06,
02GA014,1,2002/11/11,1.68,
02GA014,1,2002/11/12,1.79,
02GA014,1,2002/11/13,1.58,
02GA014,1,2002/11/14,1.32,
02GA014,1,2002/11/15,1.22,
02GA014,1,2002/11/16,1.30,
02GA014,1,2002/11/17,1.15,
02GA014,1,2002/11/18,1.09,
02GA014,1,2002/11/19,1.04,
02GA014,1,2002/11/20,1.05,
02GA014,1,2002/11/21,1.09,
02GA014,1,2002/11/22,1.15,
02GA014,1,2002/11/23,1.24,
02GA014,1,2002/11/24,1.11,
02GA014,1,2002/11/25,1.06,
02GA014,1,2002/11/26,1.04,
02GA014,1,2002/11/27,1.31,
02GA014,1,2002/11/28,1.06,
02GA014,1,2002/11/29,1.02,
02GA014,1,2002/11/30,1.04,
02GA014,1,2002/12/01,0.949,
02GA014,1,2002/12/02,1.25,
02GA014,1,2002/12/03,1.31,
02GA014,1,2002/12/04,1.39,
02GA014,1,2002/12/05,1.43,
02GA014,1,2002/12/06,1.42,
02GA014,1,2002/12/07,1.44,
02GA014,1,2002/12/08,1.47,
02GA014,1,2002/12/09,1.33,
02GA014,1,2002/12/10,1.37,
02GA014,1,2002/12/11,1.48,
02GA014,1,2002/12/12,1.58,
02GA014,1,2002/12/13,1.56,
02GA014,1,2002/12/14,1.59,
02GA014,1,2002/12/15,1.60,
02GA014,1,2002/12/16,1.71,
02GA014,1,2002/12/17,1.95,
02GA014,1,2002/12/18,2.00,
02GA014,1,2002/12/19,2.22,
02GA014,1,2002/12/20,4.19,
02GA014,1,2002/12/21,6.72,
02GA014,1,2002/12/22,6.36,
02GA014,1,2002/12/23,5.25,
02GA014,1,2002/12/24,4.66,
02GA014,1,2002/12/25,4.42,
02GA014,1,2002/12/26,4.25,
02GA014,1,2002/12/27,3.35,
02GA014,1,2002/12/28,3.09,
02GA014,1,2002/12/29,3.02,
02GA014,1,2002/12/30,2.92,
02GA014,1,2002/12/31,3.29,
02GA014,1,2003/01/01,5.32,
02GA014,1,2003/01/02,4.00,B
02GA014,1,2003/01/03,3.20,B
02GA014,1,2003/01/04,2.60,B
02GA014,1,2003/01/05,2.10,B
02GA014,1,2003/01/06,1.80,B
02GA014,1,2003/01/07,1.95,B
02GA014,1,2003/01/08,2.20,B
02GA014,1,2003/01/09,1.94,B
02GA014,1,2003/01/10,1.84,B
02GA014,1,2003/01/11,1.72,B
02GA014,1,2003/01/12,1.63,B
02GA014,1,2003/01/13,1.60,B
02GA014,1,2003/01/14,1.56,B
02GA014,1,2003/01/15,1.53,B
02GA014,1,2003/01/16,1.51,B
02GA014,1,2003/01/17,1.50,B
02GA014,1,2003/01/18,1.48,B
02GA014,1,2003/01/19,1.47,B
02GA014,1,2003/01/20,1.46,B
02GA014,1,2003/01/21,1.45,B
02GA014,1,2003/01/22,1.44,B
02GA014,1,2003/01/23,1.43,B
02GA014,1,2003/01/24,1.42,B
02GA014,1,2003/01/25,1.42,B
02GA014,1,2003/01/26,1.41,B
02GA014,1,2003/01/27,1.41,B
02GA014,1,2003/01/28,1.40,B
02GA014,1,2003/01/29,1.39,B
02GA014,1,2003/01/30,1.38,B
02GA014,1,2003/01/31,1.37,B
02GA014,1,2003/02/01,1.57,B
02GA014,1,2003/02/02,1.71,B
02GA014,1,2003/02/03,1.99,B
02GA014,1,2003/02/04,2.45,B
02GA014,1,2003/02/05,2.25,B
02GA014,1,2003/02/06,2.12,B
02GA014,1,2003/02/07,2.04,B
02GA014,1,2003/02/08,1.97,B
02GA014,1,2003/02/09,1.90,B
02GA014,1,2003/02/10,1.85,B
02GA014,1,2003/02/11,1.82,B
02GA014,1,2003/02/12,1.78,B
02GA014,1,2003/02/13,1.75,B
02GA014,1,2003/02/14,1.71,B
02GA014,1,2003/02/15,1.70,B
02GA014,1,2003/02/16,1.68,B
02GA014,1,2003/02/17,1.67,B
02GA014,1,2003/02/18,1.66,B
02GA014,1,2003/02/19,1.71,B
02GA014,1,2003/02/20,1.80,B
02GA014,1,2003/02/21,1.93,B
02GA014,1,2003/02/22,2.05,B
02GA014,1,2003/02/23,2.20,B
02GA014,1,2003/02/24,2.00,B
02GA014,1,2003/02/25,1.83,B
02GA014,1,2003/02/26,1.77,B
02GA014,1,2003/02/27,1.71,B
02GA014,1,2003/02/28,1.67,B
02GA014,1,2003/03/01,1.62,B
02GA014,1,2003/03/02,1.61,B
02GA014,1,2003/03/03,1.61,B
02GA014,1,2003/03/04,1.67,B
02GA014,1,2003/03/05,1.84,B
02GA014,1,2003/03/06,1.67,B
02GA014,1,2003/03/07,1.59,B
02GA014,1,2003/03/08,1.65,B
02GA014,1,2003/03/09,1.63,B
02GA014,1,2003/03/10,1.59,B
02GA014,1,2003/03/11,1.58,B
02GA014,1,2003/03/12,1.63,B
02GA014,1,2003/03/13,1.59,B
02GA014,1,2003/03/14,1.57,B
02GA014,1,2003/03/15,1.88,B
02GA014,1,2003/03/16,3.12,B
02GA014,1,2003/03/17,5.55,B
02GA014,1,2003/03/18,9.42,B
02GA014,1,2003/03/19,17.0,B
02GA014,1,2003/03/20,38.8,B
02GA014,1,2003/03/21,56.4,B
02GA014,1,2003/03/22,68.8,
02GA014,1,2003/03/23,64.2,
02GA014,1,2003/03/24,68.3,
02GA014,1,2003/03/25,77.8,
02GA014,1,2003/03/26,61.8,
02GA014,1,2003/03/27,38.1,
02GA014,1,2003/03/28,27.6,
02GA014,1,2003/03/29,46.0,
02GA014,1,2003/03/30,39.7,
02GA014,1,2003/03/31,19.9,
02GA014,1,2003/04/01,12.1,
02GA014,1,2003/04/02,10.7,
02GA014,1,2003/04/03,9.75,
02GA014,1,2003/04/04,6.79,
02GA014,1,2003/04/05,7.08,
02GA014,1,2003/04/06,6.40,
02GA014,1,2003/04/07,5.15,
02GA014,1,2003/04/08,4.54,
02GA014,1,2003/04/09,4.37,
02GA014,1,2003/04/10,11.4,
02GA014,1,2003/04/11,36.1,
02GA014,1,2003/04/12,36.6,
02GA014,1,2003/04/13,22.6,
02GA014,1,2003/04/14,15.6,
02GA014,1,2003/04/15,14.1,
02GA014,1,2003/04/16,12.6,
02GA014,1,2003/04/17,10.6,
02GA014,1,2003/04/18,8.85,
02GA014,1,2003/04/19,10.2,
02GA014,1,2003/04/20,9.89,
02GA014,1,2003/04/21,8.50,
02GA014,1,2003/04/22,7.76,
02GA014,1,2003/04/23,6.95,
02GA014,1,2003/04/24,5.75,
02GA014,1,2003/04/25,4.93,
02GA014,1,2003/04/26,4.34,
02GA014,1,2003/04/27,3.79,
02GA014,1,2003/04/28,3.39,
02GA014,1,2003/04/29,3.05,
02GA014,1,2003/04/30,2.77,
02GA014,1,2003/05/01,3.45,
02GA014,1,2003/05/02,5.27,
02GA014,1,2003/05/03,5.23,
02GA014,1,2003/05/04,4.09,
02GA014,1,2003/05/05,3.65,
02GA014,1,2003/05/06,8.98,
02GA014,1,2003/05/07,8.73,
02GA014,1,2003/05/08,6.80,
02GA014,1,2003/05/09,5.19,
02GA014,1,2003/05/10,4.23,
02GA014,1,2003/05/11,7.03,
02GA014,1,2003/05/12,11.6,A
02GA014,1,2003/05/13,14.5,E
02GA014,1,2003/05/14,11.2,A
02GA014,1,2003/05/15,8.53,
02GA014,1,2003/05/16,6.64,
02GA014,1,2003/05/17,6.41,
02GA014,1,2003/05/18,5.71,
02GA014,1,2003/05/19,4.65,
02GA014,1,2003/05/20,3.93,
02GA014,1,2003/05/21,3.79,
02GA014,1,2003/05/22,3.47,
02GA014,1,2003/05/23,2.99,
02GA014,1,2003/05/24,3.81,
02GA014,1,2003/05/25,4.98,
02GA014,1,2003/05/26,4.32,
02GA014,1,2003/05/27,3.58,
02GA014,1,2003/05/28,3.40,
02GA014,1,2003/05/29,5.34,
02GA014,1,2003/05/30,5.03,
02GA014,1,2003/05/31,3.74,
02GA014,1,2003/06/01,3.18,
02GA014,1,2003/06/02,2.68,
02GA014,1,2003/06/03,2.26,
02GA014,1,2003/06/04,2.09,
02GA014,1,2003/06/05,2.85,
02GA014,1,2003/06/06,4.39,
02GA014,1,2003/06/07,3.77,
02GA014,1,2003/06/08,3.40,
02GA014,1,2003/06/09,18.1,
02GA014,1,2003/06/10,15.7,
02GA014,1,2003/06/11,9.31,
02GA014,1,2003/06/12,7.35,
02GA014,1,2003/06/13,5.64,
02GA014,1,2003/06/14,4.82,
02GA014,1,2003/06/15,3.89,
02GA014,1,2003/06/16,2.97,
02GA014,1,2003/06/17,2.32,
02GA014,1,2003/06/18,2.00,
02GA014,1,2003/06/19,1.83,
02GA014,1,2003/06/20,1.65,
02GA014,1,2003/06/21,1.49,
02GA014,1,2003/06/22,1.30,
02GA014,1,2003/06/23,1.10,
02GA014,1,2003/06/24,0.991,
02GA014,1,2003/06/25,0.920,
02GA014,1,2003/06/26,0.867,
02GA014,1,2003/06/27,0.924,
02GA014,1,2003/06/28,1.39,
02GA014,1,2003/06/29,1.23,
02GA014,1,2003/06/30,1.09,
02GA014,1,2003/07/01,0.976,
02GA014,1,2003/07/02,0.883,
02GA014,1,2003/07/03,0.837,
02GA014,1,2003/07/04,0.788,
02GA014,1,2003/07/05,0.738,
02GA014,1,2003/07/06,0.701,
02GA014,1,2003/07/07,0.812,
02GA014,1,2003/07/08,0.872,
02GA014,1,2003/07/09,0.789,
02GA014,1,2003/07/10,0.762,
02GA014,1,2003/07/11,0.830,
02GA014,1,2003/07/12,0.876,
02GA014,1,2003/07/13,0.863,
02GA014,1,2003/07/14,0.899,
02GA014,1,2003/07/15,0.842,
02GA014,1,2003/07/16,0.899,
02GA014,1,2003/07/17,0.874,
02GA014,1,2003/07/18,1.04,
02GA014,1,2003/07/19,0.892,
02GA014,1,2003/07/20,0.813,
02GA014,1,2003/07/21,0.891,
02GA014,1,2003/07/22,0.970,
02GA014,1,2003/07/23,0.847,
02GA014,1,2003/07/24,0.790,
02GA014,1,2003/07/25,0.732,
02GA014,1,2003/07/26,0.724,
02GA014,1,2003/07/27,0.750,
02GA014,1,2003/07/28,0.739,
02GA014,1,2003/07/29,0.774,
02GA014,1,2003/07/30,0.681,
02GA014,1,2003/07/31,0.667,
02GA014,1,2003/08/01,0.680,
02GA014,1,2003/08/02,0.765,
02GA014,1,2003/08/03,1.06,
02GA014,1,2003/08/04,1.26,
02GA014,1,2003/08/05,1.32,
02GA014,1,2003/08/06,2.03,
02GA014,1,2003/08/07,2.97,
02GA014,1,2003/08/08,2.62,
02GA014,1,2003/08/09,1.55,
02GA014,1,2003/08/10,1.42,
02GA014,1,2003/08/11,1.82,
02GA014,1,2003/08/12,3.35,
02GA014,1,2003/08/13,3.43,
02GA014,1,2003/08/14,2.48,
02GA014,1,2003/08/15,1.81,
02GA014,1,2003/08/16,1.67,
02GA014,1,2003/08/17,1.44,
02GA014,1,2003/08/18,1.29,
02GA014,1,2003/08/19,1.19,
02GA014,1,2003/08/20,1.11,
02GA014,1,2003/08/21,1.08,
02GA014,1,2003/08/22,1.18,
02GA014,1,2003/08/23,1.06,
02GA014,1,2003/08/24,1.04,
02GA014,1,2003/08/25,1.02,
02GA014,1,2003/08/26,1.17,
02GA014,1,2003/08/27,1.07,
02GA014,1,2003/08/28,1.09,
02GA014,1,2003/08/29,1.12,
02GA014,1,2003/08/30,1.04,
02GA014,1,2003/08/31,0.979,
02GA014,1,2003/09/01,0.949,
02GA014,1,2003/09/02,0.934,
02GA014,1,2003/09/03,1.02,
02GA014,1,2003/09/04,1.10,
02GA014,1,2003/09/05,1.07,
02GA014,1,2003/09/06,1.06,
02GA014,1,2003/09/07,1.05,
02GA014,1,2003/09/08,1.03,
02GA014,1,2003/09/09,1.01,
02GA014,1,2003/09/10,1.01,
02GA014,1,2003/09/11,1.01,
02GA014,1,2003/09/12,1.00,
02GA014,1,2003/09/13,1.11,
02GA014,1,2003/09/14,1.03,
02GA014,1,2003/09/15,1.10,
02GA014,1,2003/09/16,1.07,
02GA014,1,2003/09/17,1.00,
02GA014,1,2003/09/18,1.04,
02GA014,1,2003/09/19,1.31,
02GA014,1,2003/09/20,1.34,
02GA014,1,2003/09/21,1.14,
02GA014,1,2003/09/22,1.22,
02GA014,1,2003/09/23,1.48,
02GA014,1,2003/09/24,1.32,
02GA014,1,2003/09/25,1.49,
02GA014,1,2003/09/26,1.29,
02GA014,1,2003/09/27,1.70,
02GA014,1,2003/09/28,1.59,
02GA014,1,2003/09/29,1.44,
02GA014,1,2003/09/30,1.35,
02GA014,1,2003/10/01,1.23,
02GA014,1,2003/10/02,1.47,
02GA014,1,2003/10/03,1.69,
02GA014,1,2003/10/04,2.79,
02GA014,1,2003/10/05,3.40,
02GA014,1,2003/10/06,3.08,
02GA014,1,2003/10/07,2.52,
02GA014,1,2003/10/08,2.15,
02GA014,1,2003/10/09,1.95,
02GA014,1,2003/10/10,1.73,
02GA014,1,2003/10/11,1.59,
02GA014,1,2003/10/12,1.44,
02GA014,1,2003/10/13,1.31,
02GA014,1,2003/10/14,1.61,
02GA014,1,2003/10/15,8.75,
02GA014,1,2003/10/16,10.0,
02GA014,1,2003/10/17,6.29,
02GA014,1,2003/10/18,4.65,
02GA014,1,2003/10/19,4.15,
02GA014,1,2003/10/20,4.08,
02GA014,1,2003/10/21,3.79,
02GA014,1,2003/10/22,3.37,
02GA014,1,2003/10/23,3.11,
02GA014,1,2003/10/24,2.75,
02GA014,1,2003/10/25,3.10,
02GA014,1,2003/10/26,5.35,
02GA014,1,2003/10/27,7.82,
02GA014,1,2003/10/28,6.60,
02GA014,1,2003/10/29,6.42,
02GA014,1,2003/10/30,6.31,
02GA014,1,2003/10/31,5.27,
02GA014,1,2003/11/01,4.50,
02GA014,1,2003/11/02,6.16,
02GA014,1,2003/11/03,19.5,
02GA014,1,2003/11/04,31.3,
02GA014,1,2003/11/05,32.2,
02GA014,1,2003/11/06,22.5,
02GA014,1,2003/11/07,13.0,
02GA014,1,2003/11/08,9.11,
02GA014,1,2003/11/09,6.84,
02GA014,1,2003/11/10,5.62,
02GA014,1,2003/11/11,5.57,
02GA014,1,2003/11/12,7.49,
02GA014,1,2003/11/13,11.0,
02GA014,1,2003/11/14,12.2,
02GA014,1,2003/11/15,10.6,
02GA014,1,2003/11/16,14.7,
02GA014,1,2003/11/17,26.8,
02GA014,1,2003/11/18,27.5,
02GA014,1,2003/11/19,50.3,
02GA014,1,2003/11/20,57.4,
02GA014,1,2003/11/21,31.8,
02GA014,1,2003/11/22,19.4,
02GA014,1,2003/11/23,14.1,
02GA014,1,2003/11/24,12.1,
02GA014,1,2003/11/25,12.7,
02GA014,1,2003/11/26,11.2,
02GA014,1,2003/11/27,10.4,
02GA014,1,2003/11/28,17.7,
02GA014,1,2003/11/29,27.0,
02GA014,1,2003/11/30,20.9,
02GA014,1,2003/12/01,19.3,
02GA014,1,2003/12/02,15.1,
02GA014,1,2003/12/03,13.3,B
02GA014,1,2003/12/04,11.7,B
02GA014,1,2003/12/05,10.5,B
02GA014,1,2003/12/06,9.61,
02GA014,1,2003/12/07,8.19,
02GA014,1,2003/12/08,7.57,
02GA014,1,2003/12/09,6.53,
02GA014,1,2003/12/10,6.19,
02GA014,1,2003/12/11,25.8,
02GA014,1,2003/12/12,30.6,
02GA014,1,2003/12/13,20.4,
02GA014,1,2003/12/14,15.1,
02GA014,1,2003/12/15,11.6,
02GA014,1,2003/12/16,9.64,
02GA014,1,2003/12/17,16.2,
02GA014,1,2003/12/18,17.8,
02GA014,1,2003/12/19,11.3,B
02GA014,1,2003/12/20,9.20,B
02GA014,1,2003/12/21,8.20,B
02GA014,1,2003/12/22,7.75,
02GA014,1,2003/12/23,8.93,
02GA014,1,2003/12/24,26.9,
02GA014,1,2003/12/25,26.0,
02GA014,1,2003/12/26,17.0,
02GA014,1,2003/12/27,11.7,
02GA014,1,2003/12/28,9.44,
02GA014,1,2003/12/29,20.0,
02GA014,1,2003/12/30,74.6,
02GA014,1,2003/12/31,46.4,
02GA014,1,2004/01/01,24.2,
02GA014,1,2004/01/02,15.4,
02GA014,1,2004/01/03,46.6,
02GA014,1,2004/01/04,51.7,
02GA014,1,2004/01/05,22.7,
02GA014,1,2004/01/06,12.7,
02GA014,1,2004/01/07,8.25,B
02GA014,1,2004/01/08,5.60,B
02GA014,1,2004/01/09,4.40,B
02GA014,1,2004/01/10,3.60,B
02GA014,1,2004/01/11,3.22,B
02GA014,1,2004/01/12,2.97,B
02GA014,1,2004/01/13,2.80,B
02GA014,1,2004/01/14,2.70,B
02GA014,1,2004/01/15,2.58,B
02GA014,1,2004/01/16,2.50,B
02GA014,1,2004/01/17,2.42,B
02GA014,1,2004/01/18,2.38,B
02GA014,1,2004/01/19,2.35,B
02GA014,1,2004/01/20,2.27,B
02GA014,1,2004/01/21,2.22,B
02GA014,1,2004/01/22,2.18,B
02GA014,1,2004/01/23,2.16,B
02GA014,1,2004/01/24,2.11,B
02GA014,1,2004/01/25,2.08,B
02GA014,1,2004/01/26,2.03,B
02GA014,1,2004/01/27,2.00,B
02GA014,1,2004/01/28,1.98,B
02GA014,1,2004/01/29,1.97,B
02GA014,1,2004/01/30,1.96,B
02GA014,1,2004/01/31,1.95,B
02GA014,1,2004/02/01,1.94,B
02GA014,1,2004/02/02,1.93,B
02GA014,1,2004/02/03,1.95,B
02GA014,1,2004/02/04,2.00,B
02GA014,1,2004/02/05,1.98,B
02GA014,1,2004/02/06,1.96,B
02GA014,1,2004/02/07,1.94,B
02GA014,1,2004/02/08,1.92,B
02GA014,1,2004/02/09,1.91,B
02GA014,1,2004/02/10,1.90,B
02GA014,1,2004/02/11,1.88,B
02GA014,1,2004/02/12,1.86,B
02GA014,1,2004/02/13,1.84,B
02GA014,1,2004/02/14,1.82,B
02GA014,1,2004/02/15,1.80,B
02GA014,1,2004/02/16,1.79,B
02GA014,1,2004/02/17,1.78,B
02GA014,1,2004/02/18,1.77,B
02GA014,1,2004/02/19,1.79,B
02GA014,1,2004/02/20,1.88,B
02GA014,1,2004/02/21,1.92,B
02GA014,1,2004/02/22,1.91,B
02GA014,1,2004/02/23,1.89,B
02GA014,1,2004/02/24,1.87,B
02GA014,1,2004/02/25,1.86,B
02GA014,1,2004/02/26,1.85,B
02GA014,1,2004/02/27,1.84,B
02GA014,1,2004/02/28,1.90,B
02GA014,1,2004/02/29,2.00,B
02GA014,1,2004/03/01,2.20,B
02GA014,1,2004/03/02,5.60,B
02GA014,1,2004/03/03,23.9,B
02GA014,1,2004/03/04,36.0,B
02GA014,1,2004/03/05,76.0,B
02GA014,1,2004/03/06,160,B
02GA014,1,2004/03/07,81.8,
02GA014,1,2004/03/08,47.3,B
02GA014,1,2004/03/09,30.3,B
02GA014,1,2004/03/10,22.4,B
02GA014,1,2004/03/11,18.8,B
02GA014,1,2004/03/12,13.8,B
02GA014,1,2004/03/13,10.4,B
02GA014,1,2004/03/14,9.57,B
02GA014,1,2004/03/15,8.53,B
02GA014,1,2004/03/16,7.12,B
02GA014,1,2004/03/17,6.44,B
02GA014,1,2004/03/18,5.90,B
02GA014,1,2004/03/19,5.61,B
02GA014,1,2004/03/20,7.98,B
02GA014,1,2004/03/21,12.0,B
02GA014,1,2004/03/22,10.4,B
02GA014,1,2004/03/23,8.56,B
02GA014,1,2004/03/24,7.33,B
02GA014,1,2004/03/25,26.1,
02GA014,1,2004/03/26,105,
02GA014,1,2004/03/27,112,
02GA014,1,2004/03/28,61.7,
02GA014,1,2004/03/29,44.5,
02GA014,1,2004/03/30,79.4,
02GA014,1,2004/03/31,86.5,
02GA014,1,2004/04/01,44.2,
02GA014,1,2004/04/02,34.1,
02GA014,1,2004/04/03,28.4,
02GA014,1,2004/04/04,19.5,
02GA014,1,2004/04/05,12.4,B
02GA014,1,2004/04/06,10.5,
02GA014,1,2004/04/07,9.89,
02GA014,1,2004/04/08,10.0,
02GA014,1,2004/04/09,9.27,
02GA014,1,2004/04/10,8.00,
02GA014,1,2004/04/11,6.76,
02GA014,1,2004/04/12,5.91,
02GA014,1,2004/04/13,5.76,
02GA014,1,2004/04/14,5.85,
02GA014,1,2004/04/15,5.27,
02GA014,1,2004/04/16,4.49,
02GA014,1,2004/04/17,4.85,
02GA014,1,2004/04/18,10.5,
02GA014,1,2004/04/19,14.9,
02GA014,1,2004/04/20,11.5,
02GA014,1,2004/04/21,9.91,
02GA014,1,2004/04/22,9.37,
02GA014,1,2004/04/23,7.75,
02GA014,1,2004/04/24,6.36,
02GA014,1,2004/04/25,5.40,
02GA014,1,2004/04/26,5.89,
02GA014,1,2004/04/27,6.54,
02GA014,1,2004/04/28,5.58,
02GA014,1,2004/04/29,4.90,
02GA014,1,2004/04/30,4.05,
02GA014,1,2004/05/01,4.04,
02GA014,1,2004/05/02,13.0,
02GA014,1,2004/05/03,27.4,
02GA014,1,2004/05/04,14.4,
02GA014,1,2004/05/05,15.2,
02GA014,1,2004/05/06,13.5,
02GA014,1,2004/05/07,11.6,
02GA014,1,2004/05/08,9.26,
02GA014,1,2004/05/09,8.69,
02GA014,1,2004/05/10,13.9,
02GA014,1,2004/05/11,12.6,
02GA014,1,2004/05/12,8.14,
02GA014,1,2004/05/13,6.14,
02GA014,1,2004/05/14,5.43,
02GA014,1,2004/05/15,8.05,
02GA014,1,2004/05/16,8.63,
02GA014,1,2004/05/17,6.25,
02GA014,1,2004/05/18,4.91,
02GA014,1,2004/05/19,4.34,
02GA014,1,2004/05/20,3.77,
02GA014,1,2004/05/21,3.37,
02GA014,1,2004/05/22,3.30,
02GA014,1,2004/05/23,13.7,
02GA014,1,2004/05/24,86.6,
02GA014,1,2004/05/25,63.5,
02GA014,1,2004/05/26,31.5,
02GA014,1,2004/05/27,18.1,
02GA014,1,2004/05/28,11.3,
02GA014,1,2004/05/29,7.96,
02GA014,1,2004/05/30,5.89,
02GA014,1,2004/05/31,4.69,
02GA014,1,2004/06/01,5.14,
02GA014,1,2004/06/02,5.11,
02GA014,1,2004/06/03,5.01,
02GA014,1,2004/06/04,4.21,
02GA014,1,2004/06/05,3.67,
02GA014,1,2004/06/06,3.33,
02GA014,1,2004/06/07,3.11,
02GA014,1,2004/06/08,2.89,
02GA014,1,2004/06/09,2.74,
02GA014,1,2004/06/10,2.61,
02GA014,1,2004/06/11,2.40,
02GA014,1,2004/06/12,1.60,
02GA014,1,2004/06/13,1.44,
02GA014,1,2004/06/14,3.03,
02GA014,1,2004/06/15,5.30,
02GA014,1,2004/06/16,5.11,
02GA014,1,2004/06/17,3.37,
02GA014,1,2004/06/18,2.71,
02GA014,1,2004/06/19,2.29,
02GA014,1,2004/06/20,1.96,
02GA014,1,2004/06/21,1.79,
02GA014,1,2004/06/22,1.99,
02GA014,1,2004/06/23,2.09,
02GA014,1,2004/06/24,2.28,
02GA014,1,2004/06/25,2.19,
02GA014,1,2004/06/26,2.00,
02GA014,1,2004/06/27,1.73,
02GA014,1,2004/06/28,1.58,
02GA014,1,2004/06/29,1.45,
02GA014,1,2004/06/30,1.34,
02GA014,1,2004/07/01,1.30,
02GA014,1,2004/07/02,1.22,
02GA014,1,2004/07/03,1.16,
02GA014,1,2004/07/04,1.27,
02GA014,1,2004/07/05,1.39,
02GA014,1,2004/07/06,1.41,
02GA014,1,2004/07/07,4.26,
02GA014,1,2004/07/08,5.48,
02GA014,1,2004/07/09,4.47,
02GA014,1,2004/07/10,3.18,
02GA014,1,2004/07/11,2.35,
02GA014,1,2004/07/12,1.86,
02GA014,1,2004/07/13,1.64,
02GA014,1,2004/07/14,1.65,
02GA014,1,2004/07/15,1.82,
02GA014,1,2004/07/16,2.34,
02GA014,1,2004/07/17,2.74,
02GA014,1,2004/07/18,4.07,
02GA014,1,2004/07/19,4.02,
02GA014,1,2004/07/20,3.16,
02GA014,1,2004/07/21,2.22,
02GA014,1,2004/07/22,1.79,
02GA014,1,2004/07/23,1.50,
02GA014,1,2004/07/24,1.30,
02GA014,1,2004/07/25,1.20,
02GA014,1,2004/07/26,1.13,
02GA014,1,2004/07/27,1.12,
02GA014,1,2004/07/28,1.10,
02GA014,1,2004/07/29,1.09,
02GA014,1,2004/07/30,1.09,
02GA014,1,2004/07/31,1.36,
02GA014,1,2004/08/01,1.21,
02GA014,1,2004/08/02,1.10,
02GA014,1,2004/08/03,1.10,
02GA014,1,2004/08/04,1.06,
02GA014,1,2004/08/05,1.01,
02GA014,1,2004/08/06,0.972,
02GA014,1,2004/08/07,0.962,
02GA014,1,2004/08/08,0.932,
02GA014,1,2004/08/09,0.906,
02GA014,1,2004/08/10,0.906,
02GA014,1,2004/08/11,0.966,
02GA014,1,2004/08/12,1.09,
02GA014,1,2004/08/13,1.01,
02GA014,1,2004/08/14,1.00,
02GA014,1,2004/08/15,0.980,
02GA014,1,2004/08/16,1.01,
02GA014,1,2004/08/17,0.980,
02GA014,1,2004/08/18,0.983,
02GA014,1,2004/08/19,0.977,
02GA014,1,2004/08/20,0.955,
02GA014,1,2004/08/21,0.965,
02GA014,1,2004/08/22,0.935,
02GA014,1,2004/08/23,0.923,
02GA014,1,2004/08/24,0.894,
02GA014,1,2004/08/25,0.902,
02GA014,1,2004/08/26,0.898,
02GA014,1,2004/08/27,1.30,
02GA014,1,2004/08/28,1.29,
02GA014,1,2004/08/29,1.42,
02GA014,1,2004/08/30,1.50,
02GA014,1,2004/08/31,1.29,
02GA014,1,2004/09/01,1.18,
02GA014,1,2004/09/02,1.10,
02GA014,1,2004/09/03,1.05,
